"ProductID","ProductName","Color","ModelDescription","FabricDescription","Category","Gender","ProductLine","Weight","Size","PackSize","Status","InventoryDate","PurchasePrice"
"252","L-K46","","K","46","Briefs","Women's Panties","Underwear","515","L","Dozen","In Production","7/10/2003","4.00"
"253","L-K462","","K","462","Briefs","Women's Panties","Underwear","474","L","Dozen","Out of Production","7/10/2003","3.70"
"255","L-K4639","","K","4639","Briefs","Women's Panties","Underwear","462","L","Dozen","Out of Production","7/10/2003","3.30"
"257","L-K4653","","K","4653","Briefs","Women's Panties","Underwear","462","L","Dozen","Out of Production","7/10/2003","4.30"
"258","L-K4654","","K","4654","Briefs","Women's Panties","Underwear","462","L","Dozen","Out of Production","7/10/2003","4.30"
"259","L-K4656","","K","4656","Briefs","Women's Panties","Underwear","463","L","Dozen","Out of Production","7/10/2003","4.40"
"260","L-K4671","","K","4671","Briefs","Women's Panties","Underwear","509","L","Dozen","Out of Production","7/10/2003","3.40"
"261","L-K4673","","K","4673","Briefs","Women's Panties","Underwear","506","L","Dozen","In Production","7/10/2003","4.50"
"262","L-K4674","","K","4674","Briefs","Women's Panties","Underwear","509","L","Dozen","Out of Production","7/10/2003","4.30"
"263","L-K4675","","K","4675","Briefs","Women's Panties","Underwear","509","L","Dozen","Out of Production","8/6/2003","4.30"
"264","L-K469","","K","469","Briefs","Women's Panties","Underwear","475","L","Dozen","Out of Production","7/10/2003","4.20"
"265","L-K46D","","K","46","Briefs","Women's Panties","Underwear","509","L","Dozen","Out of Production","7/10/2003","4.40"
"266","L-K46E","","K","46","Briefs","Women's Panties","Underwear","500","L","Dozen","In Production","7/10/2003","4.20"
"267","L-K46S","","K","46","Briefs","Women's Panties","Underwear","450","L","Dozen","In Production","7/10/2003","4.40"
"268","L-K46SD","","K","46","Briefs","Women's Panties","Underwear","480","L","Dozen","Out of Production","7/10/2003","4.70"
"269","L-K46SK","","K","46","Briefs","Women's Panties","Underwear","504","L","Dozen","Out of Production","8/6/2003","4.50"
"270","L-K46SV","","K","46","Briefs","Women's Panties","Underwear","515","L","Dozen","Out of Production","7/10/2003","4.70"
"271","L-K46T","","K","46","Briefs","Women's Panties","Underwear","515","L","Dozen","In Production","7/10/2003","4.20"
"272","L-K46V","","K","46","Briefs","Women's Panties","Underwear","509","L","Dozen","Out of Production","7/10/2003","4.30"
"273","L-K481","","K","481","Briefs","Women's Panties","Underwear","516","L","Dozen","Out of Production","7/10/2003","3.80"
"274","L-K498","","K","498","Briefs","Women's Panties","Underwear","516","L","Dozen","Out of Production","7/10/2003","4.10"
"275","L-K502","","K","502","Briefs","Women's Panties","Underwear","485","L","Dozen","Out of Production","7/10/2003","4.10"
"276","L-K503","","K","503","Briefs","Women's Panties","Underwear","456","L","Dozen","Out of Production","7/10/2003","3.20"
"277","L-K507","","K","507","Briefs","Women's Panties","Underwear","504","L","Dozen","Out of Production","7/10/2003","3.90"
"278","L-K509","","K","509","Briefs","Women's Panties","Underwear","516","L","Dozen","Out of Production","7/10/2003","3.90"
"279","L-K509S","","K","509","Briefs","Women's Panties","Underwear","517","L","Dozen","Out of Production","7/10/2003","3.65"
"280","L-K515","","K","515","Briefs","Women's Panties","Underwear","516","L","Dozen","Out of Production","7/10/2003","3.35"
"281","L-K52","","K","52","Briefs","Women's Panties","Underwear","510","L","Dozen","Out of Production","7/10/2003","4.10"
"282","L-K528","","K","528","Briefs","Women's Panties","Underwear","516","L","Dozen","Out of Production","7/10/2003","3.90"
"283","L-K529","","K","529","Briefs","Women's Panties","Underwear","516","L","Dozen","Out of Production","7/10/2003","4.30"
"284","L-K52S","","K","52","Briefs","Women's Panties","Underwear","520","L","Dozen","Out of Production","8/6/2003","4.60"
"285","L-K56T","","K","56","Briefs","Women's Panties","Underwear","510","L","Dozen","Out of Production","8/6/2003","3.75"
"286","L-K68","","K","68","Briefs","Women's Panties","Underwear","516","L","Dozen","Out of Production","8/6/2003","2.85"
"287","L-K68E","","K","68","Briefs","Women's Panties","Underwear","516","L","Dozen","Out of Production","8/6/2003","2.90"
"288","L-K68T","","K","68","Briefs","Women's Panties","Underwear","510","L","Dozen","In Production","8/6/2003","3.15"
"289","L-K76E","","K","76","Briefs","Women's Panties","Underwear","497","L","Dozen","Out of Production","7/10/2003","3.15"
"290","L-K77","","K","77","Briefs","Women's Panties","Underwear","502","L","Dozen","Out of Production","7/10/2003","3.35"
"291","L-K77S","","K","77","Briefs","Women's Panties","Underwear","508","L","Dozen","Out of Production","7/10/2003","3.65"
"292","L-K91","","K","91","Briefs","Women's Panties","Underwear","460","L","Dozen","Out of Production","8/6/2003","2.60"
"293","L-K92","","K","92","Briefs","Women's Panties","Underwear","425","L","Dozen","Out of Production","8/6/2003","2.60"
"294","L-K92E","","K","92","Briefs","Women's Panties","Underwear","503","L","Dozen","Out of Production","7/10/2003","2.75"
"295","L-K93","","K","93","Briefs","Women's Panties","Underwear","362","L","Dozen","Out of Production","7/10/2003","2.40"
"296","L-K94","","K","94","Briefs","Women's Panties","Underwear","296","L","Dozen","Out of Production","7/10/2003","2.45"
"297","L-K98E","","K","98","Briefs","Women's Panties","Underwear","419","L","Dozen","Out of Production","7/10/2003","2.35"
"298","L-KA946T","","KA","946","Briefs","Women's Panties","Underwear","432","L","Dozen","Out of Production","8/6/2003","3.80"
"299","L-KS46S","","KS","46","Briefs","Women's Panties","Underwear","730","L","Dozen","In Production","8/6/2003","6.50"
"300","L-KS46T","","KS","46","Briefs","Women's Panties","Underwear","690","L","Dozen","In Production","8/6/2003","6.10"
"301","L-N87","","N","87","Briefs","Women's Panties","Underwear","492","L","Dozen","Out of Production","8/6/2003","6.00"
"302","L-S24","","S","24","Briefs","Women's Panties","Underwear","337","L","Dozen","In Production","8/6/2003","4.20"
"303","L-S32S","","S","32","Briefs","Women's Panties","Underwear","345","L","Dozen","Out of Production","8/6/2003","4.50"
"304","L-S46","","S","46","Briefs","Women's Panties","Underwear","367","L","Dozen","In Production","8/6/2003","4.40"
"305","L-S4653","","S","4653","Briefs","Women's Panties","Underwear","370","L","Dozen","Out of Production","8/6/2003","4.80"
"306","L-S4654","","S","4654","Briefs","Women's Panties","Underwear","376","L","Dozen","Out of Production","8/6/2003","4.80"
"307","L-S4674","","S","4674","Briefs","Women's Panties","Underwear","376","L","Dozen","Out of Production","8/6/2003","4.80"
"308","L-S4675","","S","4675","Briefs","Women's Panties","Underwear","431","L","Dozen","Out of Production","8/6/2003","4.60"
"309","L-S46S","","S","46","Briefs","Women's Panties","Underwear","400","L","Dozen","In Production","8/6/2003","4.80"
"310","L-TA31","","TA","31","Thongs","Women's Panties","Underwear","193","L","Dozen","Out of Production","8/6/2003","2.50"
"311","L-TA31S","","TA","31","Thongs","Women's Panties","Underwear","206","L","Dozen","Out of Production","8/6/2003","2.70"
"312","L-TA32S","","TA","32","Thongs","Women's Panties","Underwear","191","L","Dozen","Out of Production","8/6/2003","2.60"
"313","L-TA46SK","","TA","46","Thongs","Women's Panties","Underwear","219","L","Dozen","Out of Production","8/6/2003","4.80"
"314","L-U23","","U","23","Briefs","Women's Panties","Underwear","323","L","Dozen","Out of Production","7/10/2003","2.75"
"315","L-U29","","U","29","Briefs","Women's Panties","Underwear","337","L","Dozen","In Production","7/10/2003","3.00"
"316","L-U35","","U","35","Briefs","Women's Panties","Underwear","350","L","Dozen","In Production","7/10/2003","3.40"
"317","L-Z23","","Z","23","Briefs","Women's Panties","Underwear","322","L","Dozen","Out of Production","8/6/2003","3.35"
"318","L-Z46","","Z","46","Briefs","Women's Panties","Underwear","321","L","Dozen","Out of Production","8/6/2003","4.00"
"319","L-Z87","","Z","87","Briefs","Women's Panties","Underwear","329","L","Dozen","Out of Production","8/6/2003","6.00"
"320","M-171","","AT","171","Undershirts","Men's Undershirts","Underwear","980","M","Dozen","In Production","8/6/2003","6.30"
"321","M-1711","","AT","1711","Undershirts","Men's Undershirts","Underwear","78","M","Single Unit","Out of Production","8/6/2003","0.59"
"322","M-172","","AT","172","Undershirts","Women's Undershirts","Underwear","801","M","Dozen","In Production","7/10/2003","5.60"
"323","M-173","","AT","173","Undershirts","Women's Undershirts","Underwear","746","M","Dozen","In Production","7/10/2003","5.60"
"324","M-174","","AT","174","Undershirts","Men's Undershirts","Underwear","1285","M","Dozen","In Production","8/6/2003","7.80"
"325","M-1741","","AT","1741","Undershirts","Men's Undershirts","Underwear","106","M","Single Unit","Out of Production","8/6/2003","0.76"
"326","M-175","","AT","175","Undershirts","Women's Undershirts","Underwear","890","M","Dozen","In Production","7/10/2003","6.10"
"327","M-177","","AT","177","Undershirts","Men's Undershirts","Underwear","1095","M","Dozen","In Production","8/6/2003","6.70"
"328","M-1771","","AT","1771","Undershirts","Men's Undershirts","Underwear","92","M","Single Unit","Out of Production","8/6/2003","0.60"
"329","M-188","","AT","188","Undershirts","Women's Undershirts","Underwear","845","M","Dozen","In Production","8/6/2003","7.30"
"330","M-191","","AT","191","Undershirts","Men's Undershirts","Underwear","1005","M","Dozen","In Production","8/6/2003","6.70"
"331","M-1911","","AT","1911","Undershirts","Men's Undershirts","Underwear","92","M","Single Unit","Out of Production","8/6/2003","0.65"
"332","M-191S","","AT","191","Undershirts","Men's Undershirts","Underwear","1171","M","Dozen","In Production","7/10/2003","7.70"
"333","M-191S1","","AT","1911","Undershirts","Men's Undershirts","Underwear","98","M","Single Unit","Out of Production","8/6/2003","0.79"
"334","M-3101","","AT3K","3101","Undershirts","Women's Undershirts","Underwear","75","M","Single Unit","Out of Production","7/10/2003","0.65"
"335","M-3102","","AT3K","3102","Undershirts","Women's Undershirts","Underwear","91","M","Single Unit","Out of Production","7/10/2003","0.75"
"336","M-3103","","AT3K","3103","Undershirts","Women's Undershirts","Underwear","110","M","Single Unit","Out of Production","8/6/2003","0.75"
"337","M-3103S","","AT3K","3103","Undershirts","Women's Undershirts","Underwear","120","M","Single Unit","Out of Production","8/6/2003","0.85"
"338","M-3104","","AT3K","3104","Undershirts","Women's Undershirts","Underwear","72","M","Single Unit","Out of Production","7/10/2003","0.60"
"339","M-3104S","","AT3K","3104","Undershirts","Women's Undershirts","Underwear","93","M","Single Unit","Out of Production","8/6/2003","0.70"
"340","M-3105","","AT3K","3105","Undershirts","Women's Undershirts","Underwear","85","M","Single Unit","Out of Production","7/10/2003","0.65"
"341","M-3106","","AT3K","3106","Undershirts","Women's Undershirts","Underwear","107","M","Single Unit","Out of Production","7/10/2003","0.65"
"342","M-3106S","","AT3K","3106","Undershirts","Women's Undershirts","Underwear","112","M","Single Unit","Out of Production","7/10/2003","0.75"
"343","M-4201","","AT4K","4201","Undershirts","Women's Undershirts","Underwear","93","M","Single Unit","Out of Production","8/6/2003","0.70"
"344","M-4202","","AT4K","4202","Undershirts","Women's Undershirts","Underwear","88","M","Single Unit","Out of Production","8/6/2003","0.80"
"345","M-4203","","AT4K","4203","Undershirts","Women's Undershirts","Underwear","112","M","Single Unit","Out of Production","8/6/2003","0.80"
"346","M-4204","","AT4K","4204","Undershirts","Women's Undershirts","Underwear","93","M","Single Unit","Out of Production","8/6/2003","0.65"
"347","M-4205","","AT4K","4205","Undershirts","Women's Undershirts","Underwear","98","M","Single Unit","Out of Production","8/6/2003","0.70"
"348","M-4206","","AT4K","4206","Undershirts","Women's Undershirts","Underwear","109","M","Single Unit","Out of Production","8/6/2003","0.70"
"349","M-A1085","","A","1085","Briefs","Women's Panties","Underwear","264","M","Dozen","Out of Production","8/6/2003","4.45"
"350","M-A46","","A","46","Briefs","Women's Panties","Underwear","305","M","Dozen","Out of Production","7/10/2003","3.50"
"351","M-A4607","","A","4607","Briefs","Women's Panties","Underwear","246","M","Dozen","Out of Production","8/6/2003","4.70"
"352","M-A4607S","","A","4607","Briefs","Women's Panties","Underwear","246","M","Dozen","Out of Production","8/6/2003","4.80"
"353","M-A4653","","A","4653","Briefs","Women's Panties","Underwear","311","M","Dozen","Out of Production","8/6/2003","3.90"
"354","M-A4654","","A","4654","Briefs","Women's Panties","Underwear","311","M","Dozen","Out of Production","8/6/2003","3.90"
"355","M-A4673","","A","4673","Briefs","Women's Panties","Underwear","334","M","Dozen","Out of Production","8/6/2003","3.90"
"356","M-A4674","","A","4674","Briefs","Women's Panties","Underwear","334","M","Dozen","Out of Production","8/6/2003","3.90"
"357","M-A4675","","A","4675","Briefs","Women's Panties","Underwear","334","M","Dozen","Out of Production","8/6/2003","3.70"
"358","M-A46S","","A","46","Briefs","Women's Panties","Underwear","294","M","Dozen","Out of Production","7/10/2003","3.90"
"359","M-A46T","","A","46","Briefs","Women's Panties","Underwear","305","M","Dozen","Out of Production","7/10/2003","3.60"
"360","M-A52","","A","52","Briefs","Women's Panties","Underwear","335","M","Dozen","Out of Production","7/10/2003","4.00"
"361","M-A52S","","A","52","Briefs","Women's Panties","Underwear","380","M","Dozen","Out of Production","7/10/2003","4.25"
"362","M-A7800","","A","7800","Briefs","Women's Panties","Underwear","293","M","Dozen","Out of Production","8/6/2003","8.30"
"363","M-A7800S","","A","7800","Briefs","Women's Panties","Underwear","293","M","Dozen","Out of Production","8/6/2003","8.80"
"364","M-A821","","A","821","Briefs","Women's Panties","Underwear","248","M","Dozen","Out of Production","8/6/2003","8.00"
"365","M-A946T","","A","946","Briefs","Women's Panties","Underwear","420","M","Dozen","Out of Production","8/6/2003","3.10"
"366","M-AF4600","","AF","4600","Briefs","Women's Panties","Underwear","305","M","Dozen","Out of Production","8/6/2003","3.60"
"367","M-AF4601","","AF","4601","Briefs","Women's Panties","Underwear","293","M","Dozen","Out of Production","8/6/2003","3.60"
"368","M-AF4602","","AF","4602","Briefs","Women's Panties","Underwear","299","M","Dozen","Out of Production","8/6/2003","3.60"
"369","M-AF4603","","AF","4603","Briefs","Women's Panties","Underwear","323","M","Dozen","Out of Production","8/6/2003","3.70"
"370","M-AF4604","","AF","4604","Briefs","Women's Panties","Underwear","293","M","Dozen","Out of Production","8/6/2003","3.70"
"371","M-AF4606","","AF","4606","Briefs","Women's Panties","Underwear","287","M","Dozen","Out of Production","8/6/2003","3.50"
"372","M-BB13","","BB","13","Briefs","Women's Panties","Underwear","420","M","Dozen","Out of Production","7/10/2003","3.35"
"373","M-BB19","","BB","19","Briefs","Women's Panties","Underwear","424","M","Dozen","Out of Production","7/10/2003","3.40"
"374","M-BB32T","","BB","32","Briefs","Women's Panties","Underwear","317","M","Dozen","Out of Production","8/6/2003","2.90"
"375","M-BB52T","","BB","52","Briefs","Women's Panties","Underwear","410","M","Dozen","Out of Production","8/6/2003","3.40"
"376","M-BB56","","BB","56","Briefs","Women's Panties","Underwear","365","M","Dozen","Out of Production","7/10/2003","3.30"
"377","M-BX171","","BX","171","Boxers","Men's Briefs","Underwear","60","M","Single Unit","Out of Production","7/10/2003","1.50"
"378","M-BX172","","BX","172","Boxers","Men's Briefs","Underwear","66","M","Single Unit","Out of Production","7/10/2003","1.50"
