"TransactionID","ProductID","PurchaseOrderID","MissingID","TransactionDate","UnitPurchasePrice","QuantityOrdered","QuantityReceived","QuantityMissing"
"788","196","","","8/6/2003","","60","60",""
"789","197","","","8/6/2003","","60","60",""
"790","200","","","8/6/2003","","120","120",""
"791","203","","","8/6/2003","","60","60",""
"792","204","","","8/6/2003","","60","60",""
"793","205","","","8/6/2003","","180","180",""
"794","206","","","8/6/2003","","60","60",""
"795","207","","","8/6/2003","","120","120",""
"796","208","","","8/6/2003","","180","180",""
"797","209","","","8/6/2003","","60","60",""
"798","210","","","8/6/2003","","60","60",""
"799","211","","","8/6/2003","","60","60",""
"800","212","","","8/6/2003","","60","60",""
"801","213","","","8/6/2003","","60","60",""
"802","215","","","8/6/2003","","60","60",""
"803","216","","","8/6/2003","","60","60",""
"804","217","","","8/6/2003","","60","60",""
"805","218","","","8/6/2003","","180","180",""
"806","219","","","8/6/2003","","120","120",""
"807","221","","","8/6/2003","","60","60",""
"808","222","","","8/6/2003","","180","180",""
"809","232","","","8/6/2003","","60","60",""
"810","246","","","8/6/2003","","60","60",""
"811","252","","","8/6/2003","","180","180",""
"812","257","","","8/6/2003","","120","120",""
"813","258","","","8/6/2003","","120","120",""
"814","262","","","8/6/2003","","120","120",""
"815","263","","","8/6/2003","","240","240",""
"816","265","","","8/6/2003","","60","60",""
"817","268","","","8/6/2003","","60","60",""
"818","269","","","8/6/2003","","118","118",""
"819","270","","","8/6/2003","","120","120",""
"820","271","","","8/6/2003","","120","120",""
"821","272","","","8/6/2003","","60","60",""
"822","281","","","8/6/2003","","60","60",""
"823","284","","","8/6/2003","","60","60",""
"824","285","","","8/6/2003","","60","60",""
"825","286","","","8/6/2003","","300","300",""
"826","287","","","8/6/2003","","121","121",""
"827","288","","","8/6/2003","","120","120",""
"828","289","","","8/6/2003","","60","60",""
"829","291","","","8/6/2003","","241","241",""
"830","292","","","8/6/2003","","106","106",""
"831","293","","","8/6/2003","","60","60",""
"832","298","","","8/6/2003","","85","85",""
"833","299","","","8/6/2003","","15","15",""
"834","300","","","8/6/2003","","15","15",""
"835","301","","","8/6/2003","","30","30",""
"836","302","","","8/6/2003","","60","60",""
"837","303","","","8/6/2003","","63","63",""
"838","304","","","8/6/2003","","120","120",""
"839","305","","","8/6/2003","","60","60",""
"840","306","","","8/6/2003","","60","60",""
"841","307","","","8/6/2003","","60","60",""
"842","308","","","8/6/2003","","60","60",""
"843","309","","","8/6/2003","","60","60",""
"844","310","","","8/6/2003","","99","99",""
"845","311","","","8/6/2003","","76","76",""
"846","312","","","8/6/2003","","78","78",""
"847","313","","","8/6/2003","","156","156",""
"848","317","","","8/6/2003","","120","120",""
"849","318","","","8/6/2003","","60","60",""
"850","319","","","8/6/2003","","30","30",""
"851","320","","","8/6/2003","","30","30",""
"852","321","","","8/6/2003","","12","12",""
"853","322","","","8/6/2003","","28","28",""
"854","323","","","8/6/2003","","30","30",""
"855","324","","","8/6/2003","","60","60",""
"856","325","","","8/6/2003","","12","12",""
"857","327","","","8/6/2003","","60","60",""
"858","328","","","8/6/2003","","12","12",""
"859","329","","","8/6/2003","","30","30",""
"860","330","","","8/6/2003","","30","30",""
"861","331","","","8/6/2003","","12","12",""
"862","333","","","8/6/2003","","8","8",""
"863","334","","","8/6/2003","","250","250",""
"864","335","","","8/6/2003","","300","300",""
"865","336","","","8/6/2003","","250","250",""
"866","337","","","8/6/2003","","274","274",""
"867","338","","","8/6/2003","","251","251",""
"868","339","","","8/6/2003","","316","316",""
"869","340","","","8/6/2003","","250","250",""
"870","341","","","8/6/2003","","250","250",""
"871","343","","","8/6/2003","","5","5",""
"872","344","","","8/6/2003","","103","103",""
"873","345","","","8/6/2003","","127","127",""
"874","346","","","8/6/2003","","21","21",""
"875","347","","","8/6/2003","","125","125",""
"876","348","","","8/6/2003","","198","198",""
"877","349","","","8/6/2003","","60","60",""
"878","350","","","8/6/2003","","50","50",""
"879","351","","","8/6/2003","","180","180",""
"880","352","","","8/6/2003","","60","60",""
"881","353","","","8/6/2003","","119","119",""
"882","354","","","8/6/2003","","60","60",""
"883","355","","","8/6/2003","","115","115",""
"884","356","","","8/6/2003","","120","120",""
"885","357","","","8/6/2003","","120","120",""
"886","362","","","8/6/2003","","120","120",""
"887","363","","","8/6/2003","","60","60",""
"888","364","","","8/6/2003","","120","120",""
"889","365","","","8/6/2003","","60","60",""
"890","366","","","8/6/2003","","120","120",""
"891","367","","","8/6/2003","","120","120",""
"892","368","","","8/6/2003","","120","120",""
"893","369","","","8/6/2003","","120","120",""
"894","370","","","8/6/2003","","120","120",""
"895","371","","","8/6/2003","","120","120",""
"896","374","","","8/6/2003","","118","118",""
"897","375","","","8/6/2003","","120","120",""
"898","376","","","8/6/2003","","180","180",""
"899","389","","","8/6/2003","","60","60",""
"900","391","","","8/6/2003","","30","30",""
"901","394","","","8/6/2003","","60","60",""
"902","410","","","8/6/2003","","60","60",""
"903","414","","","8/6/2003","","60","60",""
"904","427","","","8/6/2003","","600","600",""
"905","428","","","8/6/2003","","300","300",""
"906","434","","","8/6/2003","","60","60",""
"907","435","","","8/6/2003","","180","180",""
"908","436","","","8/6/2003","","60","60",""
"909","437","","","8/6/2003","","60","60",""
"910","438","","","8/6/2003","","60","60",""
"911","439","","","8/6/2003","","120","120",""
"912","443","","","8/6/2003","","60","60",""
"913","444","","","8/6/2003","","59","59",""
"914","445","","","8/6/2003","","120","120",""
"915","446","","","8/6/2003","","60","60",""
"916","458","","","8/6/2003","","60","60",""
"917","460","","","8/6/2003","","180","180",""
"918","462","","","8/6/2003","","120","120",""
"919","464","","","8/6/2003","","240","240",""
"920","466","","","8/6/2003","","120","120",""
"921","470","","","8/6/2003","","60","60",""
"922","473","","","8/6/2003","","60","60",""
"923","474","","","8/6/2003","","60","60",""
"924","475","","","8/6/2003","","60","60",""
"925","476","","","8/6/2003","","60","60",""
"926","477","","","8/6/2003","","60","60",""
"927","478","","","8/6/2003","","60","60",""
"928","479","","","8/6/2003","","120","120",""
"929","480","","","8/6/2003","","60","60",""
"930","481","","","8/6/2003","","60","60",""
"931","483","","","8/6/2003","","240","240",""
"932","492","","","8/6/2003","","109","109",""
"933","493","","","8/6/2003","","60","60",""
"934","504","","","8/6/2003","","60","60",""
"935","505","","","8/6/2003","","77","77",""
"936","508","","","8/6/2003","","120","120",""
"937","509","","","8/6/2003","","60","60",""
"938","510","","","8/6/2003","","60","60",""
"939","511","","","8/6/2003","","60","60",""
"940","512","","","8/6/2003","","120","120",""
"941","513","","","8/6/2003","","60","60",""
"942","515","","","8/6/2003","","180","180",""
"943","517","","","8/6/2003","","60","60",""
"944","519","","","8/6/2003","","180","180",""
"945","521","","","8/6/2003","","60","60",""
"946","523","","","8/6/2003","","60","60",""
"947","524","","","8/6/2003","","60","60",""
"948","525","","","8/6/2003","","60","60",""
"949","537","","","8/6/2003","","59","59",""
"950","539","","","8/6/2003","","60","60",""
"951","540","","","8/6/2003","","60","60",""
"952","542","","","8/6/2003","","241","241",""
"953","543","","","8/6/2003","","120","120",""
"954","544","","","8/6/2003","","60","60",""
"955","545","","","8/6/2003","","60","60",""
"956","547","","","8/6/2003","","220","220",""
"957","548","","","8/6/2003","","185","185",""
"958","549","","","8/6/2003","","120","120",""
"959","550","","","8/6/2003","","60","60",""
"960","551","","","8/6/2003","","60","60",""
"961","552","","","8/6/2003","","60","60",""
"962","554","","","8/6/2003","","116","116",""
"963","555","","","8/6/2003","","60","60",""
"964","556","","","8/6/2003","","120","120",""
"965","557","","","8/6/2003","","30","30",""
"966","558","","","8/6/2003","","60","60",""
"967","559","","","8/6/2003","","60","60",""
"968","560","","","8/6/2003","","60","60",""
"969","568","","","8/6/2003","","120","120",""
"970","569","","","8/6/2003","","180","180",""
"971","570","","","8/6/2003","","125","125",""
"972","571","","","8/6/2003","","120","120",""
"973","572","","","8/6/2003","","60","60",""
"974","573","","","8/6/2003","","60","60",""
"975","574","","","8/6/2003","","60","60",""
"976","575","","","8/6/2003","","60","60",""
"977","576","","","8/6/2003","","120","120",""
"978","577","","","8/6/2003","","120","120",""
"979","578","","","8/6/2003","","120","120",""
"980","579","","","8/6/2003","","120","120",""
"981","580","","","8/6/2003","","60","60",""
"982","581","","","8/6/2003","","120","120",""
"983","582","","","8/6/2003","","60","60",""
"984","584","","","8/6/2003","","120","120",""
"985","585","","","8/6/2003","","120","120",""
"986","586","","","8/6/2003","","180","180",""
"987","589","","","8/6/2003","","121","121",""
"988","590","","","8/6/2003","","120","120",""
"989","592","","","8/6/2003","","60","60",""
"990","596","","","8/6/2003","","120","120",""
"991","597","","","8/6/2003","","60","60",""
"992","598","","","8/6/2003","","60","60",""
"993","599","","","8/6/2003","","120","120",""
"994","600","","","8/6/2003","","120","120",""
"995","601","","","8/6/2003","","120","120",""
"996","602","","","8/6/2003","","60","60",""
"997","603","","","8/6/2003","","120","120",""
"998","604","","","8/6/2003","","60","60",""
"999","605","","","8/6/2003","","60","60",""
"1000","606","","","8/6/2003","","0","0",""
"1001","607","","","8/6/2003","","60","60",""
"1002","608","","","8/6/2003","","60","60",""
"1003","609","","","8/6/2003","","120","120",""
"1004","610","","","8/6/2003","","60","60",""
"1005","611","","","8/6/2003","","60","60",""
"1006","612","","","8/6/2003","","60","60",""
"1007","613","","","8/6/2003","","60","60",""
"1008","614","","","8/6/2003","","120","120",""
"1009","616","","","8/6/2003","","120","120",""
"1010","617","","","8/6/2003","","60","60",""
"1011","618","","","8/6/2003","","60","60",""
"1012","619","","","8/6/2003","","60","60",""
"1013","620","","","8/6/2003","","120","120",""
"1014","621","","","8/6/2003","","60","60",""
"1015","622","","","8/6/2003","","60","60",""
"1016","623","","","8/6/2003","","60","60",""
"1017","624","","","8/6/2003","","60","60",""
"1018","630","","","8/6/2003","","60","60",""
"1019","635","","","8/6/2003","","180","180",""
"1020","636","","","8/6/2003","","60","60",""
"1021","637","","","8/6/2003","","182","182",""
"1022","638","","","8/6/2003","","30","30",""
"1023","639","","","8/6/2003","","120","120",""
"1024","640","","","8/6/2003","","120","120",""
"1025","641","","","8/6/2003","","116","116",""
"1026","642","","","8/6/2003","","30","30",""
"1027","643","","","8/6/2003","","29","29",""
"1028","645","","","8/6/2003","","250","250",""
"1029","646","","","8/6/2003","","250","250",""
"1030","647","","","8/6/2003","","93","93",""
"1031","648","","","8/6/2003","","65","65",""
"1032","649","","","8/6/2003","","250","250",""
"1033","650","","","8/6/2003","","239","239",""
"1034","651","","","8/6/2003","","122","122",""
"1035","652","","","8/6/2003","","385","385",""
"1036","653","","","8/6/2003","","60","60",""
"1037","654","","","8/6/2003","","117","117",""
"1038","655","","","8/6/2003","","60","60",""
"1039","656","","","8/6/2003","","120","120",""
"1040","657","","","8/6/2003","","60","60",""
"1041","658","","","8/6/2003","","60","60",""
"1042","660","","","8/6/2003","","60","60",""
"1043","661","","","8/6/2003","","61","61",""
"1044","662","","","8/6/2003","","120","120",""
"1045","663","","","8/6/2003","","60","60",""
"1046","664","","","8/6/2003","","60","60",""
"1047","666","","","8/6/2003","","125","125",""
"1048","667","","","8/6/2003","","125","125",""
"1049","678","","","8/6/2003","","300","300",""
"1050","679","","","8/6/2003","","600","600",""
"1051","681","","","8/6/2003","","180","180",""
"1052","687","","","8/6/2003","","60","60",""
"1053","688","","","8/6/2003","","60","60",""
"1054","690","","","8/6/2003","","60","60",""
"1055","691","","","8/6/2003","","60","60",""
"1056","696","","","8/6/2003","","60","60",""
"1057","697","","","8/6/2003","","32","32",""
"1058","698","","","8/6/2003","","30","30",""
"1060","705","","","8/6/2003","","60","60",""
"1061","706","","","8/6/2003","","30","30",""
"1062","708","","","8/6/2003","","60","60",""
"1063","711","","","8/6/2003","","120","120",""
"1064","714","","","8/6/2003","","120","120",""
"1065","715","","","8/6/2003","","60","60",""
"1066","717","","","8/6/2003","","60","60",""
"1067","718","","","8/6/2003","","120","120",""
"1068","719","","","8/6/2003","","120","120",""
"1069","720","","","8/6/2003","","60","60",""
"1070","721","","","8/6/2003","","60","60",""
"1071","722","","","8/6/2003","","60","60",""
"1072","723","","","8/6/2003","","60","60",""
"1073","724","","","8/6/2003","","60","60",""
"1074","725","","","8/6/2003","","120","120",""
"1075","726","","","8/6/2003","","60","60",""
"1076","727","","","8/6/2003","","120","120",""
"1077","728","","","8/6/2003","","120","120",""
"1078","730","","","8/6/2003","","60","60",""
"1079","731","","","8/6/2003","","120","120",""
"1080","732","","","8/6/2003","","60","60",""
"1081","733","","","8/6/2003","","60","60",""
"1082","734","","","8/6/2003","","120","120",""
"1083","736","","","8/6/2003","","60","60",""
"1084","738","","","8/6/2003","","120","120",""
"1085","739","","","8/6/2003","","60","60",""
"1086","741","","","8/6/2003","","120","120",""
"1087","742","","","8/6/2003","","120","120",""
"1088","743","","","8/6/2003","","120","120",""
"1089","744","","","8/6/2003","","60","60",""
"1090","745","","","8/6/2003","","43","43",""
"1091","746","","","8/6/2003","","120","120",""
"1092","747","","","8/6/2003","","60","60",""
"1093","748","","","8/6/2003","","59","59",""
"1094","749","","","8/6/2003","","60","60",""
"1095","750","","","8/6/2003","","120","120",""
"1096","751","","","8/6/2003","","60","60",""
"1097","752","","","8/6/2003","","60","60",""
"1098","753","","","8/6/2003","","120","120",""
"1099","754","","","8/6/2003","","60","60",""
"1100","755","","","8/6/2003","","120","120",""
"1101","756","","","8/6/2003","","60","60",""
